20.73,63.41,92,#
27.45,21.09,20,#
18.82,49.72,71,#
28.51,43.53,14,#
22.45,82.28,18,#
69.84,22.94,91,#
83.01,57.66,96,#
64.84,-8.83,65,#
47.34,39.82,30,#
76.96,21.33,90,#
33.5,92.25,9,#
32.4,18.46,31,#
83.07,59.07,24,#
49.36,43.34,24,#
22.12,89.95,67,#
74.2,45.11,91,#
33.55,48.31,71,#
74.7,81.83,46,#
33.22,17.81,5,#
48.79,-36.83,35,#
61.6,124.34,90,#
19.92,100.24,30,#
1.25,26.69,4,#
73.91,105.88,75,#
83.5,76.5,86,#
75.59,9.01,32,#
55.94,27.73,75,#
81.19,53.14,86,#
95.39,68.92,32,#
79.81,-7.19,96,#
-1.86,56.12,52,#
5.29,96.95,62,#
50.34,64.09,16,#
81.08,69.71,98,#
79.86,71.64,35,#
42.8,61.27,99,#
97.52,54.13,58,#
62.69,49.11,36,#
15.53,-3.7,57,#
127.44,-9.4,15,#
70.5,109.35,83,#
55.4,30.35,46,#
74.58,45.01,67,#
80.72,84.25,37,#
47.38,47.04,32,#
72.22,6.17,30,#
44.34,72.81,35,#
46.48,93.55,44,#
18.81,77.2,20,#
93.43,97.91,64,#
57.68,59.43,66,#
91.14,11.75,67,#
19.98,27.78,99,#
16.91,14.89,67,#
56.12,16.11,6,#
32.53,14.74,26,#
0.73,38.66,25,#
-12.96,63.78,59,#
41.93,46.76,29,#
48.67,54.65,7,#
30.72,34.45,18,#
93.48,79.74,62,#
20.0,92.81,89,#
86.7,70.39,98,#
85.86,14.21,81,#
95.62,115.93,14,#
23.38,46.78,58,#
43.53,43.74,32,#
20.73,76.78,83,#
23.47,89.8,51,#
75.89,21.79,98,#
58.52,63.34,63,#
49.62,102.85,72,#
32.58,5.94,62,#
61.35,32.07,94,#
51.62,57.63,14,#
46.82,34.51,8,#
43.87,-1.71,67,#
23.6,60.75,34,#
87.36,105.09,85,#
52.94,42.27,2,#
28.61,3.84,53,#
91.6,96.16,39,#
55.09,90.42,10,#
55.76,79.86,63,#
-12.89,53.1,89,#
77.44,111.08,45,#
56.66,86.55,36,#
39.53,30.6,29,#
17.86,104.4,15,#
-17.79,10.83,72,#
47.48,-26.71,49,#
-0.67,80.44,75,#
23.4,55.42,83,#
-6.39,49.68,72,#
83.59,36.84,51,#
60.05,46.33,76,#
11.7,35.13,53,#
14.68,18.28,90,#
119.48,7.39,14,#
68.53,48.39,40,#
19.95,51.23,5,#
52.15,46.55,88,#
69.94,82.09,53,#
123.87,18.84,48,#
34.21,53.97,2,#
56.86,68.25,96,#
14.3,52.93,46,#
55.86,0.6,11,#
80.38,91.96,5,#
11.89,41.59,67,#
88.5,49.74,37,#
88.01,95.68,74,#
116.68,21.24,40,#
64.13,30.82,100,#
59.69,75.59,33,#
38.35,30.82,89,#
25.0,27.88,100,#
78.35,106.97,31,#
48.28,40.82,8,#
73.67,40.24,5,#
28.3,79.63,78,#
108.18,42.74,57,#
37.78,101.86,42,#
51.21,-3.06,55,#
45.01,35.32,47,#
-6.13,2.02,53,#
-10.97,-35.38,84,#
29.22,57.1,86,#
98.62,42.28,64,#
48.46,23.79,73,#
10.34,59.74,33,#
20.11,76.47,3,#
41.6,28.03,53,#
27.37,56.92,69,#
-4.76,68.78,18,#
22.64,50.62,21,#
66.04,37.2,4,#
66.88,43.02,55,#
46.82,45.4,13,#
12.69,5.74,38,#
2.16,79.11,67,#
91.48,92.33,45,#
5.14,45.57,61,#
99.99,39.76,100,#
10.89,30.35,68,#
110.02,38.54,43,#
57.4,98.91,52,#
-7.97,38.55,45,#
53.28,24.24,39,#
49.68,53.79,51,#
23.99,65.24,84,#
49.11,44.11,97,#
33.58,61.92,50,#
67.39,35.87,91,#
29.51,58.22,22,#
28.15,17.11,94,#
68.22,39.41,61,#
89.54,14.53,85,#
45.81,39.18,26,#
70.58,64.68,76,#
84.22,90.45,97,#
64.43,60.49,79,#
59.07,35.96,97,#
13.51,113.45,56,#
34.5,10.1,97,#
22.16,55.62,28,#
98.32,11.16,37,#
98.48,57.53,13,#
76.88,46.08,71,#
132.19,26.71,62,#
72.7,35.51,50,#
44.67,11.86,4,#
18.05,100.64,46,#
65.73,-3.0,66,#
50.73,57.75,49,#
27.78,105.59,34,#
22.21,12.0,88,#
102.93,62.54,42,#
57.45,43.88,13,#
34.27,67.51,43,#
65.59,57.63,32,#
24.72,13.44,26,#
108.18,66.37,49,#
64.52,68.97,73,#
70.23,36.41,86,#
15.72,96.19,74,#
31.25,65.67,95,#
-1.71,3.85,31,#
24.31,57.27,91,#
52.26,-37.83,35,#
33.27,118.17,21,#
22.38,36.28,78,#
28.51,57.56,42,#
48.11,62.87,83,#
53.93,49.88,4,#
-19.15,44.25,60,#
65.8,20.13,50,#
20.02,47.24,75,#
51.61,29.85,43,#
4.49,48.63,8,#
54.69,8.11,33,#
60.75,40.75,25,#
66.83,34.8,64,#
43.28,26.91,85,#
10.44,146.12,48,#
72.06,29.76,14,#
82.73,89.06,95,#
99.77,38.94,18,#
51.63,51.94,42,#
69.19,59.43,67,#
106.66,-4.35,90,#
27.91,6.81,11,#
107.92,49.5,86,#
39.15,74.03,44,#
33.22,29.22,95,#
-6.39,3.36,9,#
-10.2,39.81,47,#
-7.94,17.89,28,#
78.56,62.23,33,#
53.04,88.79,80,#
58.66,74.8,29,#
39.18,11.14,43,#
34.08,68.01,24,#
78.83,20.56,65,#
120.01,74.68,22,#
35.36,18.46,91,#
56.79,49.33,62,#
56.76,42.14,28,#
116.83,69.46,71,#
44.31,16.93,40,#
46.72,49.66,20,#
42.72,124.58,47,#
81.66,67.58,100,#
3.0,7.36,54,#
27.88,48.39,24,#
9.38,29.06,61,#
78.29,79.18,3,#
37.37,-5.59,4,#
47.61,96.36,37,#
-0.38,49.88,11,#
37.67,53.91,81,#
-30.84,54.78,32,#
28.24,72.48,78,#
31.04,44.52,69,#
103.58,102.39,6,#
38.68,51.8,61,#
87.59,39.9,35,#
41.37,51.09,87,#
12.78,55.54,25,#
17.89,76.99,93,#
-13.67,-6.95,29,#
84.43,62.06,1,#
53.92,57.8,61,#
60.84,37.51,89,#
44.84,57.18,97,#
96.09,36.21,13,#
89.31,53.87,44,#
47.8,50.28,65,#
14.1,34.66,72,#
25.53,42.17,75,#
36.32,26.52,55,#
72.5,27.11,77,#
77.21,48.81,34,#
52.75,42.85,56,#
89.54,100.31,72,#
44.8,91.8,36,#
63.89,-2.03,64,#
77.11,42.86,6,#
50.6,52.2,23,#
61.31,90.34,40,#
82.92,36.93,58,#
9.77,36.01,70,#
38.66,29.31,44,#
78.4,30.93,2,#
94.63,14.33,75,#
62.73,52.11,18,#
17.35,46.14,31,#
58.39,99.15,62,#
61.37,-15.37,21,#
57.61,18.92,77,#
19.18,120.09,39,#
21.51,19.89,54,#
80.36,33.8,45,#
25.81,14.38,93,#
56.35,70.92,88,#
72.25,4.8,70,#
20.92,47.3,97,#
79.75,13.36,47,#
23.07,36.63,53,#
59.56,36.36,59,#
15.7,37.62,66,#
93.18,32.99,55,#
20.4,43.9,83,#
0.12,29.0,79,#
113.55,37.68,15,#
48.12,34.01,80,#
32.26,57.25,54,#
15.19,35.13,38,#
53.17,45.2,20,#
35.74,78.18,23,#
37.23,88.24,87,#
37.12,1.27,85,#
20.23,53.37,36,#
73.17,43.84,86,#
121.32,11.44,39,#
53.43,79.8,86,#
3.77,95.42,76,#
60.65,48.55,65,#
65.07,48.93,72,#
142.21,11.72,95,#
47.74,20.75,94,#
24.41,102.39,16,#
38.43,93.36,26,#
46.22,55.48,70,#
69.32,57.94,14,#
10.43,47.51,83,#
31.22,4.02,47,#
29.83,49.38,56,#
74.97,26.49,51,#
62.05,35.47,31,#
108.07,62.29,85,#
54.94,31.73,37,#
46.87,77.03,58,#
69.23,20.1,28,#
47.08,52.51,25,#
54.35,11.29,70,#
36.43,68.7,61,#
32.15,1.55,84,#
95.28,60.31,59,#
79.41,46.41,34,#
25.08,61.8,49,#
15.72,50.37,88,#
33.34,45.24,57,#
74.49,85.69,78,#
-0.21,47.45,31,#
66.2,66.2,71,#
20.62,49.03,75,#
-14.56,51.49,52,#
49.44,46.08,85,#
36.31,79.51,75,#
46.81,79.73,86,#
81.26,42.27,59,#
28.3,61.5,12,#
41.71,76.18,61,#
60.18,67.04,67,#
18.66,30.82,10,#
34.94,65.52,6,#
27.63,57.35,75,#
45.89,65.35,80,#
41.06,104.56,76,#
85.78,92.21,54,#
66.13,37.25,13,#
50.88,59.86,94,#
52.04,91.29,5,#
39.81,71.72,48,#
41.43,41.17,35,#
51.19,79.59,75,#
45.74,16.59,64,#
78.69,58.93,93,#
84.76,94.9,69,#
6.5,33.95,94,#
88.37,55.88,62,#
48.2,39.51,48,#
19.85,32.5,38,#
82.84,61.08,6,#
-1.45,18.37,20,#
68.95,-13.71,45,#
70.0,79.31,87,#
16.77,62.53,18,#
68.02,57.82,16,#
82.65,36.53,95,#
0.13,44.78,25,#
17.98,85.99,79,#
26.37,65.68,100,#
5.1,41.92,7,#
23.62,95.15,5,#
35.73,27.11,82,#
80.93,-36.26,65,#
-19.53,45.44,93,#
86.23,44.24,82,#
37.02,71.61,5,#
2.61,9.4,67,#
62.19,60.75,44,#
50.2,23.93,91,#
66.29,76.41,61,#
41.43,-4.86,90,#
14.12,36.92,19,#
23.32,53.42,31,#
81.34,47.78,18,#
18.0,34.25,46,#
88.07,54.33,7,#
70.01,82.37,90,#
82.44,11.65,51,#
18.8,15.84,8,#
7.55,82.99,64,#
56.65,49.84,17,#
48.3,28.7,40,#
109.72,58.78,27,#
79.43,32.51,29,#
81.05,15.29,3,#
73.38,36.53,66,#
75.06,41.47,11,#
70.24,60.72,61,#
10.46,62.91,8,#
38.98,20.8,51,#
47.35,-9.97,48,#
23.11,99.59,89,#
59.59,15.81,92,#
67.9,66.14,15,#
14.31,9.83,32,#
75.49,104.34,16,#
85.07,55.89,39,#
17.01,67.39,31,#
53.91,71.97,59,#
32.87,43.75,44,#
7.56,1.5,26,#
49.58,68.47,61,#
79.19,80.72,52,#
33.74,57.13,68,#
0.38,62.91,89,#
34.27,103.83,39,#
69.71,89.31,6,#
15.45,49.12,17,#
13.1,62.38,17,#
39.33,64.57,22,#
67.03,43.18,85,#
34.95,63.58,13,#
23.06,42.32,18,#
72.34,107.75,77,#
49.23,74.2,28,#
19.54,67.82,42,#
85.25,25.6,47,#
37.24,30.34,79,#
40.49,81.19,46,#
52.2,42.89,89,#
106.12,54.15,9,#
67.86,74.35,68,#
79.48,11.03,11,#
42.2,37.61,66,#
72.71,135.87,2,#
14.47,71.07,35,#
87.62,68.59,76,#
85.2,42.15,80,#
21.55,32.51,7,#
14.02,19.0,44,#
62.97,64.42,99,#
62.79,112.96,95,#
54.93,101.87,30,#
22.11,76.11,7,#
72.93,44.16,12,#
52.18,71.16,7,#
42.09,52.45,19,#
62.87,19.91,45,#
61.23,20.25,51,#
91.39,40.9,26,#
56.25,45.87,2,#
18.04,57.19,70,#
38.76,97.03,8,#
64.79,122.72,78,#
33.18,6.55,11,#
11.8,45.49,23,#
91.48,35.32,33,#
56.4,29.27,7,#
64.0,38.76,9,#
76.47,17.39,18,#
85.2,91.65,99,#
58.72,-10.96,48,#
37.66,22.27,37,#
58.46,82.96,65,#
45.52,-17.16,21,#
73.12,37.71,70,#
42.45,59.62,78,#
14.51,38.78,29,#
96.06,59.73,60,#
59.06,42.59,90,#
28.97,37.42,52,#
42.13,32.28,14,#
21.67,83.4,66,#
45.68,28.97,57,#
46.8,-9.14,53,#
3.12,-31.76,42,#
115.81,63.75,4,#
42.84,41.51,11,#
95.46,80.96,82,#
48.13,28.78,30,#
31.11,25.77,97,#
33.62,76.72,44,#
74.03,62.77,59,#
-29.13,93.56,52,#
79.78,-3.02,87,#
46.38,63.5,93,#
51.95,19.17,62,#
108.51,53.35,72,#
100.74,6.94,3,#
46.01,55.08,38,#
44.02,58.5,92,#
98.88,2.31,90,#
61.01,14.13,28,#
43.24,12.1,2,#
65.66,62.3,24,#
44.68,68.36,81,#
59.0,56.46,85,#
36.95,80.98,26,#
13.39,58.53,76,#
3.52,100.32,42,#
16.92,65.3,17,#
79.63,79.84,14,#
2.27,11.15,32,#
15.46,26.57,22,#
72.34,44.71,3,#
34.38,33.92,19,#
72.41,95.37,43,#
27.26,34.14,21,#
16.08,49.92,58,#
38.55,-4.12,1,#
8.7,63.39,83,#
84.02,29.52,42,#
3.13,84.85,45,#
41.0,51.01,3,#
16.26,-21.55,3,#
74.17,61.2,51,#
33.68,68.9,11,#
14.64,87.18,49,#
64.94,97.91,88,#
45.96,6.78,4,#
25.88,18.46,63,#
33.15,31.91,25,#
5.53,45.52,53,#
20.44,48.65,35,#
66.16,82.55,68,#
112.29,10.72,79,#
28.92,67.3,33,#
15.23,57.0,1,#
50.17,110.85,91,#
64.67,42.22,71,#
89.5,24.98,57,#
63.01,42.64,76,#
16.28,48.73,55,#
101.71,107.35,65,#
45.66,73.59,52,#
72.43,37.76,94,#
63.82,83.13,90,#
30.59,-33.63,94,#
36.29,1.2,61,#
44.61,112.35,97,#
107.89,83.52,45,#
34.98,11.37,40,#
18.59,40.22,42,#
26.26,36.57,67,#
30.75,38.71,77,#
-26.45,-6.57,99,#
33.4,9.33,62,#
69.3,50.61,88,#
63.13,-20.95,100,#
74.04,55.04,96,#
43.04,36.93,48,#
65.27,95.97,34,#
27.25,40.24,24,#
52.47,-13.28,57,#
45.16,75.79,4,#
85.45,55.46,97,#
68.36,38.74,65,#
27.08,33.29,60,#
76.22,69.53,60,#
59.76,113.87,59,#
7.68,1.4,5,#
30.72,54.67,59,#
54.84,92.88,62,#
8.26,71.62,75,#
66.72,40.64,8,#
109.13,98.63,94,#
63.23,47.71,66,#
27.15,54.97,24,#
14.97,33.96,33,#
24.64,16.3,25,#
58.61,46.72,7,#
123.68,72.38,45,#
78.74,31.02,86,#
117.1,27.97,14,#
66.16,64.34,66,#
59.97,69.92,76,#
106.16,73.3,73,#
77.43,49.74,7,#
-2.05,27.69,55,#
43.72,58.37,42,#
34.85,107.74,47,#
54.01,66.05,42,#
36.07,21.63,42,#
77.46,13.99,64,#
32.46,61.97,18,#
79.69,80.97,15,#
-15.25,105.81,19,#
38.36,-37.04,91,#
76.96,-17.47,98,#
47.85,39.49,63,#
57.53,33.5,37,#
26.9,47.26,68,#
105.3,40.44,56,#
65.09,14.22,21,#
4.79,-4.93,78,#
51.68,12.83,51,#
39.71,35.17,30,#
62.38,33.32,24,#
46.19,33.29,63,#
38.37,86.33,36,#
8.07,41.8,59,#
-12.0,52.8,37,#
77.28,23.85,95,#
58.95,54.88,86,#
24.75,85.3,41,#
73.82,51.04,27,#
54.41,45.62,75,#
69.31,85.7,41,#
22.45,71.68,100,#
49.14,0.63,41,#
66.07,14.27,22,#
84.93,34.48,30,#
7.04,41.1,54,#
75.69,72.37,24,#
41.27,59.62,51,#
18.5,56.09,6,#
68.5,95.48,57,#
53.98,57.87,38,#
29.69,33.5,60,#
9.15,66.87,7,#
41.65,75.1,48,#
60.89,68.98,34,#
84.15,-17.42,25,#
35.72,7.83,47,#
72.32,31.59,84,#
5.5,51.25,35,#
23.52,77.79,92,#
60.71,66.91,18,#
78.04,71.23,97,#
34.38,32.0,69,#
42.1,13.82,64,#
89.38,22.82,13,#
56.79,46.43,88,#
87.9,43.89,26,#
31.28,74.35,37,#
36.53,36.65,71,#
70.02,81.42,18,#
72.32,62.11,96,#
86.18,44.38,74,#
-13.73,57.29,77,#
77.75,104.72,70,#
70.83,62.5,64,#
0.43,6.27,85,#
44.49,4.44,7,#
30.78,81.25,95,#
67.76,45.29,62,#
51.25,79.89,53,#
55.95,87.81,76,#
20.31,49.96,86,#
85.36,25.3,48,#
17.47,6.87,13,#
100.26,117.88,82,#
60.71,83.02,33,#
47.47,94.28,98,#
62.37,46.88,54,#
61.66,-18.2,73,#
45.09,78.62,8,#
78.21,107.9,67,#
89.97,28.14,33,#
46.77,46.85,86,#
95.82,43.98,34,#
60.83,88.71,30,#
103.71,88.81,84,#
49.84,9.45,67,#
86.06,14.19,42,#
98.27,57.52,10,#
50.35,25.7,91,#
88.28,23.68,84,#
47.07,83.79,54,#
28.7,91.74,68,#
20.33,65.31,12,#
76.19,48.52,40,#
38.32,42.26,43,#
77.01,56.47,51,#
42.9,43.44,64,#
92.49,65.3,61,#
25.34,47.85,53,#
28.8,58.75,45,#
25.88,48.31,73,#
4.75,97.48,93,#
39.11,38.04,72,#
-9.16,90.27,25,#
28.78,43.33,65,#
121.47,41.62,81,#
25.99,40.68,62,#
67.74,81.38,55,#
64.51,20.44,17,#
94.79,75.73,3,#
77.57,40.83,81,#
38.53,-1.55,1,#
-6.88,73.93,44,#
60.02,64.02,66,#
34.24,4.71,4,#
56.92,60.48,35,#
44.61,3.95,59,#
73.33,68.77,39,#
56.66,94.85,23,#
89.57,54.12,38,#
16.06,25.39,49,#
82.43,61.35,63,#
30.17,55.02,63,#
68.21,25.72,3,#
3.57,38.78,15,#
60.27,26.5,49,#
107.94,36.35,25,#
41.14,43.77,21,#
46.09,65.71,3,#
54.43,40.8,38,#
72.77,35.84,21,#
56.68,-8.68,36,#
87.05,24.93,68,#
58.27,71.59,58,#
108.65,95.81,84,#
77.9,54.23,36,#
105.79,35.11,61,#
4.53,43.36,15,#
8.71,55.91,77,#
62.63,72.61,15,#
135.14,52.37,68,#
42.97,21.27,50,#
95.21,63.29,32,#
70.69,51.4,78,#
18.57,51.52,53,#
52.22,49.87,22,#
78.79,95.82,30,#
77.03,79.95,68,#
98.22,43.22,97,#
17.72,56.96,18,#
71.88,19.25,68,#
75.57,60.0,7,#
83.51,45.86,29,#
63.77,66.32,86,#
103.55,50.0,58,#
105.32,74.79,94,#
59.92,93.84,53,#
45.26,44.64,89,#
34.59,60.03,76,#
59.4,84.95,30,#
38.96,51.73,48,#
39.66,31.29,15,#
72.09,22.98,26,#
30.59,24.95,94,#
79.35,87.95,83,#
91.1,56.35,46,#
64.37,43.9,49,#
6.76,91.96,47,#
40.56,10.73,29,#
10.25,68.68,19,#
107.4,35.63,26,#
81.17,19.35,10,#
57.94,46.2,58,#
88.01,67.41,93,#
17.56,93.74,23,#
43.89,34.07,34,#
37.9,64.91,53,#
83.39,70.14,64,#
96.71,36.96,27,#
26.24,61.04,64,#
4.79,-1.2,84,#
69.38,22.83,72,#
31.95,82.71,58,#
90.47,81.27,89,#
3.73,57.56,77,#
31.25,135.79,48,#
13.88,0.36,75,#
-15.79,28.82,53,#
19.03,68.85,64,#
71.99,56.81,71,#
52.46,51.61,42,#
73.6,29.25,9,#
62.4,56.06,26,#
26.96,38.73,92,#
79.82,95.31,74,#
56.76,61.15,39,#
44.85,69.09,14,#
101.63,18.71,79,#
29.91,-2.58,25,#
37.47,42.94,91,#
37.44,63.23,79,#
103.54,69.45,94,#
39.84,31.27,49,#
33.36,61.21,59,#
32.76,29.99,78,#
40.25,70.58,20,#
45.84,60.88,23,#
62.6,30.14,25,#
56.59,39.06,1,#
17.08,52.84,59,#
71.63,77.42,23,#
33.65,30.26,65,#
48.71,44.5,54,#
34.73,57.77,35,#
82.94,48.56,7,#
65.87,45.2,67,#
27.91,84.76,2,#
17.9,26.85,21,#
67.38,24.09,86,#
85.7,40.41,87,#
67.12,58.71,93,#
51.93,38.26,53,#
4.22,59.39,5,#
19.93,68.22,66,#
40.07,60.24,86,#
65.91,84.19,83,#
23.46,78.64,6,#
94.93,22.08,6,#
72.55,77.77,85,#
51.38,49.95,22,#
29.14,45.8,34,#
64.11,28.77,86,#
58.23,14.39,5,#
28.55,89.46,61,#
21.19,62.22,70,#
71.07,85.09,93,#
48.07,38.84,49,#
32.01,60.46,48,#
63.57,18.05,46,#
56.94,6.32,72,#
74.93,26.5,24,#
-11.7,-24.17,21,#
43.23,60.66,5,#
39.32,65.08,33,#
41.66,24.98,4,#
81.57,37.06,9,#
11.1,16.22,6,#
30.35,35.17,59,#
82.6,67.42,48,#
29.49,41.05,49,#
23.16,79.2,1,#
25.84,21.97,25,#
74.91,90.35,83,#
59.09,19.38,43,#
6.7,93.32,70,#
70.64,26.24,64,#
47.34,43.72,31,#
58.73,41.95,37,#
59.2,20.64,100,#
75.55,-0.94,10,#
60.85,3.04,10,#
112.38,18.57,12,#
17.52,77.32,44,#
53.66,60.62,53,#
40.81,57.85,80,#
45.85,35.22,3,#
45.41,65.69,38,#
10.05,51.34,76,#
31.88,58.64,86,#
82.49,55.44,94,#
136.59,54.78,23,#
-5.52,107.52,41,#
50.12,59.96,11,#
57.12,16.23,5,#
157.29,48.29,41,#
13.12,60.99,63,#
50.26,-7.95,60,#
49.76,77.82,83,#
85.12,15.54,2,#
45.33,-32.99,91,#
34.27,53.0,64,#
27.75,64.05,11,#
45.46,50.62,92,#
50.67,31.77,63,#
53.18,67.19,2,#
33.18,52.41,1,#
