-11,11,17,#
46,42,9,#
-11,26,63,#
-19,-4,34,#
6,35,44,#
1,35,22,#
-38,-7,67,#
-10,-11,64,#
6,16,45,#
35,-35,75,#
-18,32,20,#
-41,24,80,#
12,2,71,#
19,8,28,#
-21,11,100,#
4,21,48,#
-36,-7,54,#
5,15,38,#
44,39,66,#
-2,14,7,#
-32,-27,72,#
0,-3,82,#
36,-22,97,#
19,4,73,#
-12,9,84,#
-31,-84,19,#
16,-20,16,#
33,19,8,#
41,27,98,#
25,-4,82,#
22,27,64,#
11,-17,8,#
33,6,48,#
2,0,57,#
-5,14,15,#
-64,-12,92,#
-8,96,46,#
-3,19,57,#
-34,59,63,#
19,21,89,#
23,48,73,#
-49,-25,83,#
-26,-16,9,#
29,-35,17,#
-40,45,74,#
12,-13,84,#
32,-11,46,#
48,39,30,#
-14,35,45,#
-61,-4,6,#
3,-17,3,#
27,12,15,#
-20,32,52,#
-59,-68,15,#
27,9,92,#
-36,-14,40,#
68,22,19,#
9,-27,4,#
13,10,24,#
-1,-45,69,#
47,-15,66,#
22,18,93,#
-5,31,70,#
46,20,37,#
26,-7,42,#
-3,-19,33,#
25,-17,5,#
-38,-32,71,#
26,46,98,#
-11,-8,2,#
-22,36,93,#
-43,-17,66,#
-3,30,36,#
64,28,41,#
-11,-12,37,#
-59,17,38,#
-7,37,63,#
-10,2,72,#
17,43,55,#
-13,14,32,#
50,5,3,#
-12,-15,3,#
6,-7,61,#
9,5,48,#
13,39,8,#
-17,29,12,#
3,-2,39,#
-32,-6,85,#
3,68,73,#
-83,-45,35,#
38,28,3,#
-35,-10,52,#
-22,55,70,#
25,48,14,#
16,-29,35,#
-13,21,2,#
-33,-9,77,#
6,39,12,#
32,-12,24,#
31,-39,6,#
-12,-5,32,#
28,4,58,#
16,-35,12,#
34,-2,79,#
29,23,70,#
6,2,86,#
-6,26,35,#
-7,-11,78,#
3,17,34,#
31,-33,23,#
22,-3,42,#
-22,30,61,#
18,-39,58,#
29,19,85,#
-25,0,39,#
13,51,72,#
-12,35,37,#
-4,2,23,#
-37,-26,26,#
12,17,51,#
16,-30,83,#
32,5,52,#
28,47,2,#
-17,23,90,#
-19,-13,25,#
-37,-20,68,#
22,-13,43,#
19,18,47,#
4,24,64,#
-6,-13,22,#
54,-72,89,#
10,31,18,#
33,28,33,#
40,9,30,#
-37,-20,3,#
17,25,51,#
32,-20,45,#
-11,1,37,#
-54,-38,12,#
-11,11,46,#
16,-13,86,#
-16,1,29,#
-18,3,25,#
-25,-50,78,#
-54,-52,32,#
-19,-66,37,#
-4,8,75,#
35,-10,39,#
-2,-12,42,#
43,-28,52,#
-52,-27,67,#
-19,-48,82,#
8,-3,85,#
29,54,69,#
7,9,64,#
-3,-64,85,#
-23,25,56,#
-50,31,54,#
-24,11,49,#
-13,-1,48,#
-21,5,36,#
-49,-73,58,#
21,41,100,#
38,41,65,#
-25,-41,19,#
4,-49,1,#
-12,42,95,#
-18,-4,51,#
5,46,12,#
30,-14,26,#
35,-3,56,#
59,-10,51,#
-26,-7,75,#
-31,24,31,#
34,-11,9,#
-20,-34,34,#
-56,-33,19,#
-22,-20,50,#
-38,-11,51,#
6,5,64,#
40,-14,66,#
19,-32,4,#
44,46,22,#
10,-3,29,#
-30,41,66,#
-4,32,2,#
-40,-27,29,#
65,-15,58,#
15,-24,16,#
-11,-3,18,#
-29,-7,67,#
-20,20,48,#
-24,-35,28,#
-4,8,37,#
2,24,58,#
18,11,7,#
4,-33,18,#
12,-61,22,#
-49,4,81,#
-46,12,33,#
28,26,11,#
-8,-4,24,#
-7,28,33,#
7,24,28,#
-12,-43,32,#
-39,17,52,#
-5,-51,57,#
-5,-22,9,#
-14,4,48,#
29,-1,85,#
-29,-19,90,#
38,26,38,#
-6,-7,39,#
10,17,9,#
5,-33,67,#
39,-59,84,#
23,20,51,#
2,16,46,#
-1,15,42,#
5,12,6,#
30,-20,72,#
-21,4,77,#
18,-5,23,#
-60,-40,36,#
-36,2,29,#
-28,-7,37,#
-38,33,69,#
18,-9,38,#
-42,22,2,#
44,-18,17,#
-8,2,98,#
-11,-31,29,#
-27,-32,5,#
50,-12,98,#
0,66,19,#
18,-47,5,#
-33,-45,80,#
-34,38,73,#
26,-3,82,#
14,18,57,#
60,-67,95,#
37,-17,40,#
0,-38,90,#
53,1,58,#
-23,3,87,#
6,47,27,#
-35,0,32,#
-18,-31,98,#
-42,-46,69,#
-49,15,39,#
10,-9,97,#
6,-26,85,#
2,10,35,#
9,38,25,#
-1,8,27,#
23,-20,65,#
-33,32,87,#
68,-33,97,#
2,-7,27,#
25,-13,33,#
-8,-15,38,#
-6,-12,92,#
-14,-5,76,#
-26,-11,9,#
-3,-33,23,#
-37,-18,36,#
-16,-43,26,#
-52,41,60,#
12,-51,95,#
-18,-3,20,#
7,-12,49,#
-5,0,93,#
-17,-33,41,#
-6,-2,21,#
-12,2,69,#
-4,-21,42,#
-8,5,33,#
27,-29,54,#
20,-11,94,#
-13,-8,79,#
-33,-30,94,#
33,2,78,#
0,-19,84,#
-10,-29,13,#
-1,40,82,#
-40,-34,22,#
-2,-52,48,#
-25,-28,87,#
-26,-4,94,#
-8,5,10,#
-1,-3,77,#
8,11,39,#
-1,23,81,#
3,41,84,#
25,-35,39,#
0,82,21,#
7,-31,31,#
-25,-21,58,#
13,-22,40,#
10,0,3,#
31,6,65,#
-36,-29,73,#
15,29,72,#
29,0,70,#
-8,6,43,#
-14,-13,46,#
16,-24,85,#
-46,-12,51,#
6,-4,61,#
5,-33,24,#
-20,-45,67,#
28,30,45,#
-21,2,48,#
-21,12,54,#
-39,23,88,#
-1,25,38,#
25,15,41,#
42,19,79,#
-51,-37,39,#
62,24,57,#
25,12,77,#
-45,-1,22,#
15,-5,73,#
58,6,57,#
-38,-8,97,#
53,-9,45,#
11,11,8,#
21,17,14,#
7,-45,61,#
-5,-35,94,#
-31,-28,100,#
-50,26,86,#
-8,-21,72,#
-14,16,61,#
-2,25,69,#
38,1,8,#
1,0,15,#
-13,18,46,#
-5,15,23,#
3,27,58,#
6,15,3,#
12,26,3,#
-18,21,57,#
43,-17,63,#
0,24,4,#
6,15,81,#
16,4,99,#
-9,-3,27,#
74,37,51,#
-33,-22,49,#
-19,34,59,#
-61,28,74,#
6,-19,47,#
-16,-19,20,#
-21,-28,41,#
4,-18,78,#
-10,0,77,#
15,-29,19,#
5,19,73,#
-13,25,84,#
-41,11,72,#
-49,5,27,#
-45,-14,52,#
1,-18,24,#
-17,-19,85,#
10,33,7,#
28,-26,56,#
5,5,94,#
-59,-15,80,#
13,19,60,#
-3,47,79,#
-20,-18,80,#
15,62,83,#
-18,-15,13,#
-1,30,11,#
-57,-30,64,#
16,33,87,#
-20,51,5,#
10,23,11,#
27,30,73,#
32,10,18,#
-33,52,67,#
-18,-35,84,#
-48,-10,22,#
4,-22,66,#
-24,14,16,#
-8,13,50,#
41,24,15,#
-8,19,78,#
17,64,64,#
-53,-15,67,#
37,32,17,#
11,-6,73,#
39,14,84,#
-41,-29,84,#
-14,-30,64,#
-35,-27,37,#
-31,45,32,#
-7,10,57,#
27,10,34,#
-26,8,12,#
-36,-26,26,#
38,20,69,#
-43,10,83,#
-7,-6,6,#
4,-4,8,#
12,-29,48,#
-45,-10,81,#
-7,8,13,#
-14,-8,68,#
21,-46,48,#
-12,4,4,#
21,-17,29,#
-25,-22,72,#
31,36,80,#
-6,17,80,#
13,-26,17,#
18,21,86,#
-8,-1,21,#
-43,-1,47,#
39,-39,90,#
-32,-23,51,#
-14,0,46,#
-7,-55,90,#
23,-25,42,#
35,-1,22,#
-3,6,35,#
10,3,4,#
-29,28,74,#
15,9,45,#
6,-35,64,#
66,-19,23,#
38,-3,54,#
40,-10,9,#
47,22,64,#
-9,58,54,#
-47,-18,77,#
-4,-19,57,#
-19,-71,10,#
-9,1,97,#
-35,7,57,#
29,-24,58,#
-57,-19,66,#
16,14,52,#
-21,-82,3,#
-8,-27,72,#
8,8,58,#
67,-18,26,#
-23,5,61,#
-35,29,13,#
-2,-7,64,#
18,-37,63,#
25,37,75,#
-43,-31,38,#
53,-8,49,#
26,-39,55,#
43,21,56,#
-10,-53,53,#
-8,20,16,#
66,27,42,#
-13,33,15,#
-32,-14,72,#
22,7,16,#
-21,-8,87,#
-36,38,7,#
37,26,51,#
2,-5,53,#
-57,33,50,#
-4,-19,22,#
-36,19,66,#
-12,59,26,#
-4,-23,45,#
0,21,40,#
-12,2,58,#
55,-18,8,#
-16,25,100,#
-51,-3,19,#
-11,-29,1,#
2,-13,84,#
-18,4,98,#
-37,-8,75,#
-76,3,13,#
28,18,70,#
-28,-47,2,#
-46,-35,93,#
-64,26,41,#
-54,-2,7,#
-78,25,86,#
1,16,10,#
-35,2,71,#
-4,-13,94,#
36,-13,4,#
-4,5,8,#
55,7,50,#
-38,2,30,#
-8,43,94,#
48,23,15,#
46,38,70,#
-7,-11,57,#
30,9,56,#
-16,-39,33,#
-22,-15,5,#
-10,7,33,#
7,0,75,#
-14,-23,64,#
-10,-3,53,#
25,33,48,#
20,24,25,#
14,-25,96,#
-50,-9,38,#
13,0,31,#
33,15,61,#
-6,-23,97,#
27,-17,68,#
-6,-18,62,#
13,10,59,#
-35,-3,76,#
-17,-13,93,#
-47,17,83,#
9,0,91,#
14,37,72,#
47,-28,49,#
57,8,29,#
-6,-12,13,#
39,28,41,#
11,33,22,#
0,48,35,#
3,-26,26,#
26,20,52,#
-8,-9,25,#
-14,-8,25,#
-41,-8,96,#
23,8,21,#
-3,5,98,#
19,27,5,#
-10,9,45,#
-4,10,100,#
-8,12,17,#
-17,22,28,#
14,-40,99,#
18,18,23,#
28,15,62,#
-27,15,40,#
30,29,64,#
16,9,87,#
-2,-32,33,#
23,26,55,#
4,22,85,#
49,30,57,#
-24,-65,10,#
28,-53,4,#
-12,57,16,#
-17,-21,28,#
15,50,38,#
17,30,83,#
15,17,46,#
20,-24,64,#
-12,-13,59,#
4,-15,57,#
23,-89,55,#
1,4,43,#
37,3,93,#
0,25,75,#
24,-20,55,#
9,-33,14,#
-61,-2,15,#
-18,29,3,#
68,11,5,#
32,-4,95,#
39,-13,43,#
17,-16,97,#
33,25,6,#
-6,-36,99,#
-10,-1,65,#
6,-33,31,#
25,-44,76,#
18,-57,4,#
26,-26,6,#
-28,32,91,#
-9,59,25,#
23,6,72,#
-12,3,46,#
-12,-5,23,#
-64,-17,76,#
3,7,33,#
7,-5,97,#
4,20,94,#
27,1,94,#
8,24,86,#
12,-42,67,#
18,15,4,#
-32,-49,45,#
15,21,11,#
-9,-33,2,#
13,-1,18,#
-29,27,14,#
52,1,39,#
3,-27,22,#
-6,-19,89,#
18,15,12,#
-57,-15,29,#
-47,2,38,#
27,-5,44,#
-4,69,32,#
3,41,45,#
-22,-31,39,#
-14,2,19,#
2,-28,20,#
-3,-60,76,#
-44,25,77,#
-21,-6,95,#
-30,-28,7,#
34,8,100,#
37,-10,87,#
-3,22,55,#
-2,14,91,#
2,5,68,#
-13,-52,30,#
-22,-33,44,#
27,35,50,#
-34,40,33,#
66,-31,96,#
-13,7,35,#
6,7,48,#
-30,-103,49,#
-2,-38,47,#
-54,4,55,#
-24,10,28,#
-25,-13,15,#
21,56,16,#
39,-1,69,#
30,85,11,#
-11,-20,25,#
-40,10,23,#
-18,10,27,#
-41,-53,69,#
-6,34,91,#
31,-26,85,#
-12,-15,34,#
-6,-45,56,#
-47,-23,79,#
6,41,68,#
41,0,79,#
-19,-16,81,#
39,-15,21,#
-17,-33,80,#
26,-11,75,#
-13,29,13,#
1,5,97,#
-31,-26,99,#
11,53,89,#
-17,40,64,#
-23,22,67,#
24,-17,64,#
27,2,34,#
56,-37,82,#
-15,-1,57,#
-4,-12,12,#
6,9,13,#
-51,-18,6,#
-20,-22,56,#
3,28,49,#
-55,-5,64,#
2,-13,58,#
-15,20,3,#
-7,-14,37,#
-15,28,32,#
-43,-6,8,#
-30,19,82,#
-18,-24,1,#
35,-30,81,#
23,-6,4,#
6,9,99,#
-12,-13,26,#
-31,19,36,#
-38,-16,2,#
-6,-45,28,#
-1,-31,97,#
25,-33,92,#
32,-23,50,#
11,4,85,#
16,-36,54,#
-37,-25,13,#
-25,43,87,#
-46,14,47,#
0,-22,35,#
7,53,11,#
-40,-8,72,#
-39,11,20,#
24,11,19,#
45,-28,90,#
53,-49,94,#
-31,-39,47,#
48,-23,13,#
-14,-41,52,#
15,-41,64,#
25,-7,13,#
30,39,20,#
-26,52,84,#
14,-29,91,#
17,39,44,#
19,-30,15,#
18,-32,13,#
-11,2,35,#
-24,-44,77,#
-38,27,54,#
-26,-17,29,#
-29,-19,5,#
54,44,67,#
-27,42,91,#
7,-17,63,#
20,-10,72,#
7,16,67,#
-2,-34,80,#
-1,10,74,#
-36,48,58,#
-10,-23,97,#
-23,-18,50,#
-10,25,32,#
15,11,87,#
-30,5,80,#
8,23,50,#
-39,24,67,#
-21,-29,100,#
-13,26,70,#
-16,19,66,#
-38,21,66,#
8,25,33,#
47,-4,51,#
62,9,45,#
-16,-23,97,#
23,5,13,#
17,-22,5,#
-11,6,68,#
35,6,23,#
15,-38,56,#
10,17,33,#
-44,-42,52,#
-19,38,29,#
-36,-52,1,#
7,-7,36,#
-17,-25,85,#
37,-34,90,#
-53,-36,86,#
-8,-37,79,#
7,-41,13,#
-2,31,49,#
-10,5,29,#
18,13,3,#
-45,6,39,#
-16,9,50,#
17,-47,80,#
-8,16,46,#
3,-29,77,#
5,-28,14,#
65,10,94,#
-25,-102,57,#
-17,77,24,#
25,15,28,#
-6,2,95,#
-60,-18,99,#
2,16,75,#
-64,-23,73,#
-27,-13,53,#
-24,53,84,#
16,-4,44,#
3,-28,25,#
32,22,91,#
-8,55,3,#
17,44,17,#
42,-6,62,#
49,48,89,#
-18,-7,84,#
-7,13,37,#
14,-21,19,#
-19,41,88,#
1,33,12,#
-28,-36,57,#
36,11,75,#
-17,35,54,#
8,10,40,#
-27,16,41,#
-7,0,36,#
9,4,47,#
-30,44,70,#
-2,-2,46,#
-57,-8,52,#
8,60,98,#
-54,-44,4,#
2,-2,3,#
-54,-18,31,#
29,-12,76,#
37,-11,42,#
1,-19,20,#
45,13,79,#
17,31,61,#
-42,0,27,#
-9,12,17,#
-26,-19,89,#
17,-41,9,#
-57,-25,77,#
31,28,34,#
-9,-13,29,#
-16,-12,96,#
6,-55,32,#
8,-2,79,#
-10,-22,96,#
-25,17,50,#
-24,6,59,#
